6.533125264104455840e-04
4.150307242525741350e-04
2.830227764206938662e-04
3.536205575073836073e-05
3.601279213398811509e-06
1.176766697881248530e-06
8.057434411057329017e-07
6.819982286287995902e-07
6.074601401451218831e-07
5.594556432697572618e-07
5.065093739631265973e-07
4.784863688200858104e-07
4.587205830830498514e-07
4.440131488081533419e-07
4.257538705587648914e-07
4.073151262673491401e-07
3.967115344494232040e-07
3.740410784303094387e-07
3.721154376989943430e-07
3.416718612925251470e-07
3.423005495051256836e-07
4.351133304680843224e-07
2.675526609436929146e-06
3.130536148887586108e-06
6.996196344744020935e-07
3.105109345824530401e-07
3.165079459677144726e-07
8.848534110938999262e-07
3.733658815008311649e-06
8.038876615046320208e-07
3.554656831283864279e-07
3.206727848237278543e-07
3.376864799520262686e-07
8.743574392156006197e-07
5.844688919296459265e-06
1.768832521520380439e-06
4.027071304335549812e-07
4.243479349952395011e-07
3.031232722605636809e-07
1.600859940253940210e-07
1.486101535874695517e-07
1.745708490830111249e-07
2.737943290753719550e-07
3.718964273957680953e-07
2.709955709860878601e-06
1.198027742930207827e-06
1.537806940632435768e-07
1.504126885265577585e-07
1.420881193325840222e-07
1.554281379867461626e-07
1.510933628878774365e-07
1.978386069367843490e-07
1.208222241189105219e-07
1.831729215950872585e-07
2.035371597628454630e-06
3.814158759496422135e-06
1.782009684632157655e-06
3.948196305714190858e-07
2.673087527682582498e-07
1.308255379228739986e-07
1.148844779663704743e-07
9.939040936046694749e-08
2.311959397616192217e-07
1.359696099711982136e-07
1.046433698093096546e-07
1.124680997577343136e-07
9.530803708912571733e-08
8.185091971313340341e-08
2.394390631366150004e-07
1.566815808473620574e-07
4.109372329708094121e-07
1.719873793604165310e-07
1.344622006627105187e-07
3.804723667144571749e-07
2.302595260061934781e-07
1.358209321722370035e-07
1.282175963979170806e-07
8.258329302179845558e-08
1.029395470197869198e-07
5.461124217731593976e-07
3.429227140827606257e-07
8.363324795368498440e-08
1.130304663377046344e-07
1.115610821500467864e-07
1.277055712023411605e-07
1.060363524629792659e-07
8.264758449172405288e-08
8.561608538570908634e-08
3.764649275694864585e-07
3.617000416511473198e-07
8.109427469094043137e-08
9.683071951371857563e-08
2.057337816552262613e-07
1.271748715225839987e-07
1.260523254131840055e-07
9.236096786935377591e-08
1.069031166878176051e-07
1.554275392834369995e-07
2.552627796603701194e-07
1.230808008756412249e-07
1.467385436626500323e-07
1.270033250477808938e-07
7.208569101635475553e-08
7.572674803668633315e-08
6.730156599132896676e-08
6.938393852351510008e-08
6.617207318981855351e-08
7.156655641438192371e-08
6.669175235174407611e-08
7.110837643153900519e-08
6.704783700683947033e-08
7.056497565827157443e-08
7.873990128359764269e-08
7.735197485203571083e-08
6.190989850551886193e-08
6.204332223092023818e-08
6.193422336764341982e-08
6.011689421825394145e-08
6.071950124919567051e-08
5.868909553896628760e-08
6.145804476886950883e-08
6.103848477323480712e-08
6.577904187565764428e-08
7.504266363866918255e-08
7.534490421789996670e-08
6.101259415913773251e-08
5.910384359708586999e-08
6.155342184399614939e-08
6.519259784454334612e-08
6.271000387414460049e-08
5.650647096899774492e-08
5.720185626501006535e-08
5.514263776262850919e-08
5.486202098836656686e-08
5.562599994846095479e-08
5.680743441871527228e-08
5.593357073507831797e-08
5.421041095132750396e-08
5.675779007674464295e-08
5.433633333495890891e-08
5.450550894181560368e-08
5.719893771072293073e-08
5.506286754553002326e-08
5.505490150881086883e-08
5.338167873958354665e-08
5.441665408056905832e-08
5.436512466872045215e-08
5.341293423555271121e-08
5.325012864432210574e-08
5.355964262321322220e-08
5.264862480203191623e-08
5.281584876115630587e-08
5.304772159320236559e-08
5.267585692081411120e-08
5.227882979852438571e-08
5.192050188895791692e-08
5.202387583835843622e-08
5.193292174965335831e-08
5.204545153958406365e-08
5.155822989877379044e-08
5.158765134183341024e-08
5.185757231629395709e-08
5.201281908284726934e-08
5.146241932152406424e-08
5.139772000006814461e-08
5.149321331998635128e-08
5.125091448121566236e-08
5.128133778953269727e-08
5.122087017639387420e-08
5.121721684986368901e-08
5.137795227483366008e-08
5.196135610674446070e-08
5.112638632454036402e-08
5.095357963114111256e-08
5.075732687487288918e-08
5.074225825296707944e-08
5.079900724069830467e-08
5.067526700486268832e-08
5.080686712233273363e-08
5.059861074130367104e-08
5.060943394141759279e-08
5.065639285817269410e-08
5.067254249979669350e-08
5.056498984856716508e-08
5.065379383495382896e-08
5.061904047920506934e-08
5.057176316825007022e-08
5.051211374507147094e-08
5.044030018552803191e-08
5.049132084877782988e-08
5.046568091415792666e-08
5.044879863191908927e-08
5.042390888831960209e-08
5.040486556140421969e-08
5.040458859184582384e-08
5.039801479256311405e-08
5.038920505739952311e-08
5.038851107030950675e-08
5.038223036990529799e-08
5.038172609772573090e-08
